,Parent,Child,ParentGeneName,ChildGeneName
435,ENSG00000089094,ENSG00000204366,KDM2B,ZBTB12
436,ENSG00000089094,ENSG00000205821,KDM2B,RP1-59D14.3
437,ENSG00000089094,ENSG00000123411,KDM2B,IKZF4
438,ENSG00000089094,ENSG00000137070,KDM2B,IL11RA
439,ENSG00000089094,ENSG00000067191,KDM2B,CACNB1
440,ENSG00000089094,ENSG00000165282,KDM2B,PIGO
441,ENSG00000089094,ENSG00000185670,KDM2B,ZBTB3
442,ENSG00000089094,ENSG00000196313,KDM2B,POM121
443,ENSG00000089094,ENSG00000136699,KDM2B,SMPD4
444,ENSG00000089094,ENSG00000055483,KDM2B,USP36
445,ENSG00000089094,ENSG00000182472,KDM2B,CAPN12
446,ENSG00000089123,ENSG00000029639,TASP1,TFB1M
447,ENSG00000089123,ENSG00000220804,TASP1,AC093642.5
448,ENSG00000089159,ENSG00000140678,PXN,ITGAX
449,ENSG00000089159,ENSG00000116871,PXN,MAP7D1
450,ENSG00000089248,ENSG00000096384,ERP29,HSP90AB1
451,ENSG00000089280,ENSG00000104365,FUS,IKBKB
452,ENSG00000089280,ENSG00000137817,FUS,PARP6
453,ENSG00000089280,ENSG00000075568,FUS,TMEM131
454,ENSG00000089280,ENSG00000204842,FUS,ATXN2
455,ENSG00000089280,ENSG00000168066,FUS,SF1
456,ENSG00000089280,ENSG00000179912,FUS,R3HDM2
457,ENSG00000089280,ENSG00000116580,FUS,GON4L
458,ENSG00000089280,ENSG00000165699,FUS,TSC1
459,ENSG00000089280,ENSG00000167524,FUS,SGK494
460,ENSG00000089327,ENSG00000196622,FXYD5,RIMBP3
461,ENSG00000090006,ENSG00000110171,LTBP4,TRIM3
462,ENSG00000090061,ENSG00000102547,CCNK,CAB39L
463,ENSG00000090554,ENSG00000236397,FLT3LG,DDX11L2
464,ENSG00000090615,ENSG00000100401,GOLGA3,RANGAP1
465,ENSG00000090989,ENSG00000106211,EXOC1,HSPB1
466,ENSG00000090989,ENSG00000163660,EXOC1,CCNL1
467,ENSG00000090989,ENSG00000153922,EXOC1,CHD1
468,ENSG00000091157,ENSG00000164597,WDR7,COG5
469,ENSG00000091157,ENSG00000198265,WDR7,HELZ
470,ENSG00000091157,ENSG00000103978,WDR7,TMEM87A
471,ENSG00000091157,ENSG00000071205,WDR7,ARHGAP10
472,ENSG00000091409,ENSG00000140471,ITGA6,LINS
473,ENSG00000091409,ENSG00000225205,ITGA6,AC093818.1
474,ENSG00000091409,ENSG00000071073,ITGA6,MGAT4A
475,ENSG00000091409,ENSG00000184613,ITGA6,NELL2
476,ENSG00000091409,ENSG00000162852,ITGA6,CNST
477,ENSG00000091409,ENSG00000115896,ITGA6,PLCL1
478,ENSG00000092098,ENSG00000100226,RNF31,GTPBP1
479,ENSG00000092098,ENSG00000169871,RNF31,TRIM56
480,ENSG00000092098,ENSG00000261644,RNF31,RP11-327F22.2
481,ENSG00000092871,ENSG00000087589,RFFL,CASS4
482,ENSG00000092871,ENSG00000239941,RFFL,RP11-246A10.1
483,ENSG00000093072,ENSG00000138760,CECR1,SCARB2
484,ENSG00000093072,ENSG00000146232,CECR1,NFKBIE
485,ENSG00000093072,ENSG00000101347,CECR1,SAMHD1
486,ENSG00000093072,ENSG00000023171,CECR1,GRAMD1B
487,ENSG00000093072,ENSG00000092964,CECR1,DPYSL2
488,ENSG00000095059,ENSG00000143578,DHPS,CREB3L4
489,ENSG00000095059,ENSG00000100577,DHPS,GSTZ1
490,ENSG00000095059,ENSG00000181392,DHPS,SYNE4
491,ENSG00000095574,ENSG00000084093,IKZF5,REST
492,ENSG00000095574,ENSG00000174796,IKZF5,THAP6
493,ENSG00000095574,ENSG00000207721,IKZF5,MIR186
494,ENSG00000095574,ENSG00000122958,IKZF5,VPS26A
495,ENSG00000095906,ENSG00000139291,NUBP2,TMEM19
496,ENSG00000095906,ENSG00000161179,NUBP2,YDJC
497,ENSG00000095906,ENSG00000149761,NUBP2,NUDT22
498,ENSG00000095906,ENSG00000148832,NUBP2,PAOX
499,ENSG00000096746,ENSG00000122566,HNRNPH3,HNRNPA2B1
500,ENSG00000096746,ENSG00000135205,HNRNPH3,CCDC146
501,ENSG00000099308,ENSG00000174611,MAST3,KY
502,ENSG00000099308,ENSG00000084764,MAST3,MAPRE3
503,ENSG00000099308,ENSG00000116584,MAST3,ARHGEF2
504,ENSG00000099308,ENSG00000118960,MAST3,HS1BP3
505,ENSG00000099308,ENSG00000214176,MAST3,PLEKHM1P
506,ENSG00000099783,ENSG00000160633,HNRNPM,SAFB
507,ENSG00000099875,ENSG00000104973,MKNK2,MED25
508,ENSG00000099875,ENSG00000111540,MKNK2,RAB5B
509,ENSG00000099875,ENSG00000198055,MKNK2,GRK6
510,ENSG00000099917,ENSG00000142039,MED15,CCDC97
511,ENSG00000099917,ENSG00000161847,MED15,RAVER1
512,ENSG00000099917,ENSG00000205147,MED15,AC016586.1
513,ENSG00000099917,ENSG00000039650,MED15,PNKP
514,ENSG00000099917,ENSG00000183741,MED15,CBX6
515,ENSG00000099917,ENSG00000014164,MED15,ZC3H3
516,ENSG00000099917,ENSG00000133243,MED15,BTBD2
517,ENSG00000099917,ENSG00000141522,MED15,ARHGDIA
518,ENSG00000099917,ENSG00000198026,MED15,ZNF335
519,ENSG00000099917,ENSG00000189339,MED15,SLC35E2B
520,ENSG00000099917,ENSG00000227500,MED15,SCAMP4
521,ENSG00000099917,ENSG00000008226,MED15,DLEC1
522,ENSG00000099917,ENSG00000103335,MED15,PIEZO1
523,ENSG00000099917,ENSG00000005844,MED15,ITGAL
524,ENSG00000099992,ENSG00000179304,TBC1D10A,FAM156B
525,ENSG00000099992,ENSG00000100147,TBC1D10A,CCDC134
526,ENSG00000099995,ENSG00000127526,SF3A1,SLC35E1
527,ENSG00000099995,ENSG00000175220,SF3A1,ARHGAP1
528,ENSG00000100028,ENSG00000165209,SNRPD3,STRBP
529,ENSG00000100028,ENSG00000178741,SNRPD3,COX5A
530,ENSG00000100028,ENSG00000129355,SNRPD3,CDKN2D
531,ENSG00000100060,ENSG00000126062,MFNG,TMEM115
532,ENSG00000100060,ENSG00000183484,MFNG,GPR132
533,ENSG00000100100,ENSG00000205808,PIK3IP1,PPAPDC2
534,ENSG00000100100,ENSG00000158483,PIK3IP1,FAM86C1
535,ENSG00000100104,ENSG00000112294,SRRD,ALDH5A1
536,ENSG00000100105,ENSG00000063322,PATZ1,MED29
537,ENSG00000100105,ENSG00000145029,PATZ1,NICN1
538,ENSG00000100105,ENSG00000249673,PATZ1,NOP14-AS1
539,ENSG00000100105,ENSG00000215883,PATZ1,CYB5RL
540,ENSG00000100138,ENSG00000100028,NHP2L1,SNRPD3
541,ENSG00000100139,ENSG00000128346,MICALL1,C22orf23
542,ENSG00000100226,ENSG00000160716,GTPBP1,CHRNB2
543,ENSG00000100241,ENSG00000020129,SBF1,NCDN
544,ENSG00000100241,ENSG00000105122,SBF1,RASAL3
545,ENSG00000100241,ENSG00000123143,SBF1,PKN1
546,ENSG00000100241,ENSG00000178209,SBF1,PLEC
547,ENSG00000100241,ENSG00000101216,SBF1,GMEB2
548,ENSG00000100241,ENSG00000154370,SBF1,TRIM11
549,ENSG00000100242,ENSG00000141002,SUN2,TCF25
550,ENSG00000100242,ENSG00000173762,SUN2,CD7
551,ENSG00000100258,ENSG00000186010,LMF2,NDUFA13
552,ENSG00000100258,ENSG00000119559,LMF2,C19orf25
553,ENSG00000100258,ENSG00000175463,LMF2,TBC1D10C
554,ENSG00000100258,ENSG00000125503,LMF2,PPP1R12C
555,ENSG00000100258,ENSG00000078808,LMF2,SDF4
556,ENSG00000100280,ENSG00000100304,AP1B1,TTLL12
557,ENSG00000100280,ENSG00000126247,AP1B1,CAPNS1
558,ENSG00000100280,ENSG00000143622,AP1B1,RIT1
559,ENSG00000100280,ENSG00000100889,AP1B1,PCK2
560,ENSG00000100324,ENSG00000157191,TAB1,NECAP2
561,ENSG00000100324,ENSG00000115275,TAB1,MOGS
562,ENSG00000100345,ENSG00000006712,MYH9,PAF1
563,ENSG00000100345,ENSG00000077549,MYH9,CAPZB
564,ENSG00000100345,ENSG00000137076,MYH9,TLN1
565,ENSG00000100345,ENSG00000196924,MYH9,FLNA
566,ENSG00000100345,ENSG00000085185,MYH9,BCORL1
567,ENSG00000100345,ENSG00000147065,MYH9,MSN
568,ENSG00000100345,ENSG00000072786,MYH9,STK10
569,ENSG00000100345,ENSG00000130985,MYH9,UBA1
570,ENSG00000100351,ENSG00000101082,GRAP2,SLA2
571,ENSG00000100351,ENSG00000110218,GRAP2,PANX1
572,ENSG00000100351,ENSG00000188191,GRAP2,PRKAR1B
573,ENSG00000100351,ENSG00000225528,GRAP2,RP3-370M22.8
574,ENSG00000100351,ENSG00000125388,GRAP2,GRK4
575,ENSG00000100351,ENSG00000178732,GRAP2,GP5
576,ENSG00000100380,ENSG00000139842,ST13,CUL4A
577,ENSG00000100380,ENSG00000143727,ST13,ACP1
578,ENSG00000100380,ENSG00000187531,ST13,SIRT7
579,ENSG00000100385,ENSG00000206561,IL2RB,COLQ
580,ENSG00000100385,ENSG00000081985,IL2RB,IL12RB2
581,ENSG00000100385,ENSG00000173762,IL2RB,CD7
582,ENSG00000100403,ENSG00000105556,ZC3H7B,MIER2
583,ENSG00000100403,ENSG00000179588,ZC3H7B,ZFPM1
584,ENSG00000100403,ENSG00000169710,ZC3H7B,FASN
585,ENSG00000100403,ENSG00000146701,ZC3H7B,MDH2
586,ENSG00000100403,ENSG00000106785,ZC3H7B,TRIM14
587,ENSG00000100425,ENSG00000149657,BRD1,LSM14B
588,ENSG00000100425,ENSG00000070610,BRD1,GBA2
589,ENSG00000100442,ENSG00000120662,FKBP3,MTRF1
590,ENSG00000100442,ENSG00000180376,FKBP3,CCDC66
591,ENSG00000100442,ENSG00000120647,FKBP3,CCDC77
592,ENSG00000100442,ENSG00000136243,FKBP3,NUPL2
593,ENSG00000100612,ENSG00000152684,DHRS7,PELO
594,ENSG00000100650,ENSG00000122882,SRSF5,ECD
595,ENSG00000100650,ENSG00000108654,SRSF5,DDX5
596,ENSG00000100991,ENSG00000131069,TRPC4AP,ACSS2
597,ENSG00000100991,ENSG00000125779,TRPC4AP,PANK2
598,ENSG00000101146,ENSG00000100764,RAE1,PSMC1
599,ENSG00000101146,ENSG00000239665,RAE1,RP11-295P9.3
600,ENSG00000101161,ENSG00000125651,PRPF6,GTF2F1
601,ENSG00000101181,ENSG00000159403,GTPBP5,C1R
602,ENSG00000101199,ENSG00000188511,ARFGAP1,C22orf34
603,ENSG00000101199,ENSG00000100726,ARFGAP1,TELO2
604,ENSG00000101199,ENSG00000129219,ARFGAP1,PLD2
605,ENSG00000101246,ENSG00000244165,ARFRP1,P2RY11
606,ENSG00000101246,ENSG00000157833,ARFRP1,FAM59B
607,ENSG00000101246,ENSG00000114395,ARFRP1,CYB561D2
608,ENSG00000101290,ENSG00000135540,CDS2,NHSL1
609,ENSG00000101307,ENSG00000224950,SIRPB1,RP5-1086K13.1
610,ENSG00000101343,ENSG00000110066,CRNKL1,SUV420H1
611,ENSG00000101343,ENSG00000184432,CRNKL1,COPB2
612,ENSG00000101346,ENSG00000169410,POFUT1,PTPN9
613,ENSG00000101346,ENSG00000159423,POFUT1,ALDH4A1
614,ENSG00000101391,ENSG00000132680,CDK5RAP1,KIAA0907
615,ENSG00000101391,ENSG00000215424,CDK5RAP1,MCM3AP-AS1
616,ENSG00000101391,ENSG00000132780,CDK5RAP1,NASP
617,ENSG00000101391,ENSG00000141698,CDK5RAP1,NT5C3L
618,ENSG00000101391,ENSG00000144867,CDK5RAP1,SRPRB
619,ENSG00000101654,ENSG00000183161,RNMT,FANCF
620,ENSG00000101695,ENSG00000182810,RNF125,DDX28
621,ENSG00000101695,ENSG00000120093,RNF125,HOXB3
622,ENSG00000101916,ENSG00000049245,TLR8,VAMP3
623,ENSG00000101916,ENSG00000140749,TLR8,IGSF6
624,ENSG00000102096,ENSG00000077150,PIM2,NFKB2
625,ENSG00000102096,ENSG00000167208,PIM2,SNX20
626,ENSG00000102524,ENSG00000128383,TNFSF13B,APOBEC3A
627,ENSG00000102524,ENSG00000123610,TNFSF13B,TNFAIP6
628,ENSG00000102580,ENSG00000182308,DNAJC3,DCAF4L1
629,ENSG00000102738,ENSG00000152904,MRPS31,GGPS1
630,ENSG00000102898,ENSG00000115641,NUTF2,FHL2
631,ENSG00000103005,ENSG00000132205,USB1,EMILIN2
632,ENSG00000103005,ENSG00000172936,USB1,MYD88
633,ENSG00000103005,ENSG00000141562,USB1,NARF
634,ENSG00000103005,ENSG00000113068,USB1,PFDN1
635,ENSG00000103005,ENSG00000079277,USB1,MKNK1
636,ENSG00000103047,ENSG00000103423,TMCO7,DNAJA3
637,ENSG00000103047,ENSG00000121578,TMCO7,B4GALT4
638,ENSG00000103047,ENSG00000164366,TMCO7,CCDC127
639,ENSG00000103047,ENSG00000115425,TMCO7,PECR
640,ENSG00000103061,ENSG00000142751,SLC7A6OS,GPN2
641,ENSG00000103126,ENSG00000075240,AXIN1,GRAMD4
642,ENSG00000103326,ENSG00000108292,SOLH,MLLT6
643,ENSG00000103326,ENSG00000157353,SOLH,FUK
644,ENSG00000103326,ENSG00000143434,SOLH,SEMA6C
645,ENSG00000103343,ENSG00000183624,ZNF174,C3orf37
646,ENSG00000103363,ENSG00000146007,TCEB2,ZMAT2
647,ENSG00000103363,ENSG00000113811,TCEB2,SELK
648,ENSG00000103363,ENSG00000214253,TCEB2,FIS1
649,ENSG00000103363,ENSG00000140264,TCEB2,SERF2
650,ENSG00000103363,ENSG00000092841,TCEB2,MYL6
651,ENSG00000103490,ENSG00000181481,PYCARD,RNF135
652,ENSG00000103490,ENSG00000051523,PYCARD,CYBA
653,ENSG00000103549,ENSG00000165861,RNF40,ZFYVE1
654,ENSG00000103549,ENSG00000105221,RNF40,AKT2
655,ENSG00000103549,ENSG00000125875,RNF40,TBC1D20
656,ENSG00000103549,ENSG00000142784,RNF40,WDTC1
657,ENSG00000103811,ENSG00000166548,CTSH,TK2
658,ENSG00000103811,ENSG00000141505,CTSH,ASGR1
659,ENSG00000103811,ENSG00000162734,CTSH,PEA15
660,ENSG00000103966,ENSG00000175376,EHD4,EIF1AD
661,ENSG00000104093,ENSG00000175471,DMXL2,MCTP1
662,ENSG00000104093,ENSG00000077514,DMXL2,POLD3
663,ENSG00000104093,ENSG00000148737,DMXL2,TCF7L2
664,ENSG00000104093,ENSG00000064763,DMXL2,FAR2
665,ENSG00000104324,ENSG00000073910,CPQ,FRY
666,ENSG00000104324,ENSG00000101474,CPQ,APMAP
667,ENSG00000104324,ENSG00000118454,CPQ,ANKRD13C
668,ENSG00000104331,ENSG00000095574,IMPAD1,IKZF5
669,ENSG00000104331,ENSG00000184743,IMPAD1,ATL3
670,ENSG00000104365,ENSG00000115282,IKBKB,TTC31
671,ENSG00000104365,ENSG00000068745,IKBKB,IP6K2
672,ENSG00000104365,ENSG00000132522,IKBKB,GPS2
673,ENSG00000104365,ENSG00000068028,IKBKB,RASSF1
674,ENSG00000104365,ENSG00000137802,IKBKB,MAPKBP1
675,ENSG00000104447,ENSG00000106546,TRPS1,AHR
676,ENSG00000104447,ENSG00000198018,TRPS1,ENTPD7
677,ENSG00000104447,ENSG00000214787,TRPS1,MS4A4E
678,ENSG00000104447,ENSG00000179104,TRPS1,TMTC2
679,ENSG00000104522,ENSG00000197006,TSTA3,METTL9
680,ENSG00000104529,ENSG00000099385,EEF1D,BCL7C
681,ENSG00000104529,ENSG00000260669,EEF1D,AL136419.6
682,ENSG00000104529,ENSG00000136933,EEF1D,RABEPK
683,ENSG00000104529,ENSG00000103024,EEF1D,NME3
684,ENSG00000104529,ENSG00000104886,EEF1D,PLEKHJ1
685,ENSG00000104529,ENSG00000225978,EEF1D,HAR1A
686,ENSG00000104613,ENSG00000243667,INTS10,WDR92
687,ENSG00000104613,ENSG00000023041,INTS10,ZDHHC6
688,ENSG00000104613,ENSG00000169371,INTS10,SNUPN
689,ENSG00000104613,ENSG00000197798,INTS10,FAM118B
690,ENSG00000104613,ENSG00000138442,INTS10,WDR12
691,ENSG00000104613,ENSG00000154743,INTS10,TSEN2
692,ENSG00000104613,ENSG00000177889,INTS10,UBE2N
693,ENSG00000104613,ENSG00000143633,INTS10,C1orf131
694,ENSG00000104814,ENSG00000163462,MAP4K1,TRIM46
695,ENSG00000104814,ENSG00000103264,MAP4K1,FBXO31
696,ENSG00000104853,ENSG00000131899,CLPTM1,LLGL1
697,ENSG00000104853,ENSG00000182473,CLPTM1,EXOC7
698,ENSG00000104872,ENSG00000177971,PIH1D1,IMP3
699,ENSG00000104872,ENSG00000139546,PIH1D1,TARBP2
700,ENSG00000104872,ENSG00000244187,PIH1D1,TMEM141
701,ENSG00000104872,ENSG00000100416,PIH1D1,TRMU
702,ENSG00000104903,ENSG00000102109,LYL1,PCSK1N
703,ENSG00000104907,ENSG00000133316,TRMT1,WDR74
704,ENSG00000104907,ENSG00000169964,TRMT1,TMEM42
705,ENSG00000104998,ENSG00000062822,IL27RA,POLD1
706,ENSG00000104998,ENSG00000104524,IL27RA,PYCRL
707,ENSG00000104998,ENSG00000164081,IL27RA,TEX264
708,ENSG00000105063,ENSG00000104853,PPP6R1,CLPTM1
709,ENSG00000105063,ENSG00000166925,PPP6R1,TSC22D4
710,ENSG00000105063,ENSG00000225190,PPP6R1,PLEKHM1
711,ENSG00000105063,ENSG00000236540,PPP6R1,AC006547.13
712,ENSG00000105193,ENSG00000137818,RPS16,RPLP1
713,ENSG00000105193,ENSG00000167397,RPS16,VKORC1
714,ENSG00000105202,ENSG00000083845,FBL,RPS5
715,ENSG00000105202,ENSG00000184162,FBL,NR2C2AP
716,ENSG00000105202,ENSG00000183172,FBL,C22orf32
717,ENSG00000105223,ENSG00000173801,PLD3,JUP
718,ENSG00000105223,ENSG00000174004,PLD3,LRRC33
719,ENSG00000105229,ENSG00000126882,PIAS4,FAM78A
720,ENSG00000105229,ENSG00000260054,PIAS4,RP11-611L7.1
721,ENSG00000105254,ENSG00000197982,TBCB,C1orf122
722,ENSG00000105323,ENSG00000067225,HNRNPUL1,PKM
723,ENSG00000105369,ENSG00000110777,CD79A,POU2AF1
724,ENSG00000105369,ENSG00000162298,CD79A,SYVN1
725,ENSG00000105369,ENSG00000168081,CD79A,PNOC
726,ENSG00000105369,ENSG00000211898,CD79A,IGHD
727,ENSG00000105372,ENSG00000197756,RPS19,RPL37A
728,ENSG00000105372,ENSG00000143575,RPS19,HAX1
729,ENSG00000105372,ENSG00000173113,RPS19,TRMT112
730,ENSG00000105372,ENSG00000167515,RPS19,TRAPPC2L
731,ENSG00000105429,ENSG00000130702,MEGF8,LAMA5
732,ENSG00000105429,ENSG00000005206,MEGF8,SPPL2B
733,ENSG00000105429,ENSG00000103042,MEGF8,SLC38A7
734,ENSG00000105429,ENSG00000183458,MEGF8,RP11-958N24.1
735,ENSG00000105486,ENSG00000138606,LIG1,SHF
736,ENSG00000105486,ENSG00000267278,LIG1,MAP3K14-AS1
737,ENSG00000105514,ENSG00000163931,RAB3D,TKT
738,ENSG00000105568,ENSG00000183484,PPP2R1A,GPR132
739,ENSG00000105607,ENSG00000085415,GCDH,SEH1L
740,ENSG00000105607,ENSG00000138074,GCDH,SLC5A6
741,ENSG00000105607,ENSG00000130005,GCDH,GAMT
742,ENSG00000105607,ENSG00000196235,GCDH,SUPT5H
743,ENSG00000105640,ENSG00000115268,RPL18A,RPS15
744,ENSG00000105640,ENSG00000147403,RPL18A,RPL10
745,ENSG00000105662,ENSG00000108773,CRTC1,KAT2A
746,ENSG00000105662,ENSG00000235316,CRTC1,RP11-574K11.20
747,ENSG00000105663,ENSG00000108509,WBP7,CAMTA2
748,ENSG00000105663,ENSG00000141905,WBP7,NFIC
749,ENSG00000105663,ENSG00000146083,WBP7,RNF44
750,ENSG00000105663,ENSG00000229180,WBP7,GS1-124K5.11
751,ENSG00000105663,ENSG00000167615,WBP7,LENG8
752,ENSG00000105663,ENSG00000260005,WBP7,AC027601.1
753,ENSG00000105701,ENSG00000159346,FKBP8,ADIPOR1
754,ENSG00000105701,ENSG00000156381,FKBP8,ANKRD9
755,ENSG00000105701,ENSG00000167671,FKBP8,UBXN6
756,ENSG00000105701,ENSG00000013306,FKBP8,SLC25A39
757,ENSG00000105701,ENSG00000104904,FKBP8,OAZ1
758,ENSG00000105701,ENSG00000101412,FKBP8,E2F1
759,ENSG00000105701,ENSG00000017483,FKBP8,SLC38A5
760,ENSG00000105738,ENSG00000106624,SIPA1L3,AEBP1
761,ENSG00000105738,ENSG00000162144,SIPA1L3,CYBASC3
762,ENSG00000105738,ENSG00000166428,SIPA1L3,PLD4
763,ENSG00000105738,ENSG00000196456,SIPA1L3,ZNF775
764,ENSG00000105738,ENSG00000197879,SIPA1L3,MYO1C
765,ENSG00000105738,ENSG00000092529,SIPA1L3,CAPN3
766,ENSG00000105738,ENSG00000172426,SIPA1L3,RSPH9
767,ENSG00000105738,ENSG00000221968,SIPA1L3,FADS3
768,ENSG00000105778,ENSG00000162378,AVL9,ZYG11B
769,ENSG00000105778,ENSG00000141646,AVL9,SMAD4
770,ENSG00000105778,ENSG00000244567,AVL9,AC096772.6
771,ENSG00000105835,ENSG00000112303,NAMPT,VNN2
772,ENSG00000105835,ENSG00000163563,NAMPT,MNDA
773,ENSG00000105835,ENSG00000179115,NAMPT,FARSA
774,ENSG00000105835,ENSG00000198814,NAMPT,GK
775,ENSG00000105835,ENSG00000068366,NAMPT,ACSL4
776,ENSG00000105835,ENSG00000113368,NAMPT,LMNB1
777,ENSG00000105835,ENSG00000115271,NAMPT,GCA
778,ENSG00000105835,ENSG00000137575,NAMPT,SDCBP
779,ENSG00000105835,ENSG00000144566,NAMPT,RAB5A
780,ENSG00000105835,ENSG00000111802,NAMPT,TDP2
781,ENSG00000105835,ENSG00000113532,NAMPT,ST8SIA4
782,ENSG00000105849,ENSG00000144381,TWISTNB,HSPD1
783,ENSG00000105849,ENSG00000069956,TWISTNB,MAPK6
784,ENSG00000105856,ENSG00000170852,HBP1,KBTBD2
785,ENSG00000105856,ENSG00000024862,HBP1,CCDC28A
786,ENSG00000105953,ENSG00000100139,OGDH,MICALL1
787,ENSG00000106003,ENSG00000225614,LFNG,ZNF469
788,ENSG00000106003,ENSG00000147443,LFNG,DOK2
789,ENSG00000106244,ENSG00000140939,PDAP1,NOL3
790,ENSG00000106244,ENSG00000168477,PDAP1,TNXB
791,ENSG00000106266,ENSG00000100600,SNX8,LGMN
792,ENSG00000106546,ENSG00000198142,AHR,SOWAHC
793,ENSG00000106546,ENSG00000174776,AHR,WDR49
794,ENSG00000106608,ENSG00000171861,URGCP,RNMTL1
795,ENSG00000106608,ENSG00000141699,URGCP,FAM134C
796,ENSG00000106608,ENSG00000116237,URGCP,ICMT
797,ENSG00000106608,ENSG00000117016,URGCP,RIMS3
798,ENSG00000106608,ENSG00000189306,URGCP,RRP7A
799,ENSG00000106608,ENSG00000143740,URGCP,SNAP47
800,ENSG00000106624,ENSG00000130653,AEBP1,PNPLA7
801,ENSG00000106624,ENSG00000102001,AEBP1,CACNA1F
802,ENSG00000106948,ENSG00000074370,AKNA,ATP2A3
803,ENSG00000106948,ENSG00000079432,AKNA,CIC
804,ENSG00000106948,ENSG00000127527,AKNA,EPS15L1
805,ENSG00000106948,ENSG00000169221,AKNA,TBC1D10B
806,ENSG00000106948,ENSG00000178950,AKNA,GAK
807,ENSG00000106948,ENSG00000179134,AKNA,SAMD4B
808,ENSG00000106948,ENSG00000204469,AKNA,PRRC2A
809,ENSG00000106948,ENSG00000213676,AKNA,ATF6B
810,ENSG00000106948,ENSG00000245748,AKNA,RP11-367J11.2
811,ENSG00000106948,ENSG00000091592,AKNA,NLRP1
812,ENSG00000106948,ENSG00000139182,AKNA,CLSTN3
813,ENSG00000106948,ENSG00000139718,AKNA,SETD1B
814,ENSG00000106948,ENSG00000166546,AKNA,BEAN1
815,ENSG00000106948,ENSG00000178607,AKNA,ERN1
816,ENSG00000106948,ENSG00000204584,AKNA,RP11-304F15.3
817,ENSG00000106948,ENSG00000214655,AKNA,ZSWIM8
818,ENSG00000106948,ENSG00000246334,AKNA,PRR7-AS1
819,ENSG00000106948,ENSG00000156711,AKNA,MAPK13
820,ENSG00000106948,ENSG00000175220,AKNA,ARHGAP1
821,ENSG00000106948,ENSG00000228315,AKNA,GUSBP11
822,ENSG00000106948,ENSG00000248333,AKNA,CDK11B
823,ENSG00000106948,ENSG00000204351,AKNA,SKIV2L
824,ENSG00000106948,ENSG00000116871,AKNA,MAP7D1
825,ENSG00000106948,ENSG00000214021,AKNA,TTLL3
826,ENSG00000106948,ENSG00000139631,AKNA,CSAD
827,ENSG00000106948,ENSG00000184551,AKNA,AC132872.1
828,ENSG00000106948,ENSG00000213600,AKNA,U73169.1
829,ENSG00000106948,ENSG00000233899,AKNA,RP4-742C19.8
830,ENSG00000106948,ENSG00000203709,AKNA,C1orf132
831,ENSG00000106948,ENSG00000146067,AKNA,FAM193B
832,ENSG00000106948,ENSG00000148356,AKNA,LRSAM1
833,ENSG00000107223,ENSG00000100028,EDF1,SNRPD3
834,ENSG00000107223,ENSG00000100138,EDF1,NHP2L1
835,ENSG00000107223,ENSG00000105372,EDF1,RPS19
836,ENSG00000107223,ENSG00000173486,EDF1,FKBP2
837,ENSG00000107223,ENSG00000125835,EDF1,SNRPB
838,ENSG00000107223,ENSG00000089220,EDF1,PEBP1
839,ENSG00000107223,ENSG00000115234,EDF1,SNX17
840,ENSG00000107223,ENSG00000198931,EDF1,APRT
841,ENSG00000107223,ENSG00000196976,EDF1,LAGE3
842,ENSG00000107223,ENSG00000168002,EDF1,POLR2G
843,ENSG00000107223,ENSG00000072506,EDF1,HSD17B10
844,ENSG00000107581,ENSG00000088812,EIF3A,ATRN
845,ENSG00000107581,ENSG00000067704,EIF3A,IARS2
846,ENSG00000107581,ENSG00000198492,EIF3A,YTHDF2
847,ENSG00000107581,ENSG00000163961,EIF3A,RNF168
848,ENSG00000107672,ENSG00000129460,NSMCE4A,NGDN
849,ENSG00000107672,ENSG00000117395,NSMCE4A,EBNA1BP2
850,ENSG00000107672,ENSG00000188739,NSMCE4A,RBM34
851,ENSG00000107779,ENSG00000170113,BMPR1A,NIPA1
852,ENSG00000107815,ENSG00000161980,C10orf2,POLR3K
853,ENSG00000107816,ENSG00000103245,LZTS2,NARFL
854,ENSG00000107882,ENSG00000124422,SUFU,USP22
855,ENSG00000107882,ENSG00000162430,SUFU,SEPN1
856,ENSG00000107929,ENSG00000047579,LARP4B,DTNBP1
857,ENSG00000107929,ENSG00000260917,LARP4B,RP11-57H14.4
858,ENSG00000107929,ENSG00000136828,LARP4B,RALGPS1
859,ENSG00000107949,ENSG00000105821,BCCIP,DNAJC2
860,ENSG00000107949,ENSG00000124383,BCCIP,MPHOSPH10
861,ENSG00000108021,ENSG00000078403,FAM208B,MLLT10
862,ENSG00000108021,ENSG00000085377,FAM208B,PREP
863,ENSG00000108021,ENSG00000122299,FAM208B,ZC3H7A
864,ENSG00000108021,ENSG00000168386,FAM208B,FILIP1L
865,ENSG00000108021,ENSG00000121892,FAM208B,PDS5A
866,ENSG00000108021,ENSG00000118420,FAM208B,UBE3D
867,ENSG00000108021,ENSG00000171723,FAM208B,GPHN
868,ENSG00000108021,ENSG00000136874,FAM208B,STX17
869,ENSG00000108021,ENSG00000164307,FAM208B,ERAP1
870,ENSG00000108107,ENSG00000055070,RPL28,SZRD1
871,ENSG00000108270,ENSG00000117153,AATF,KLHL12
872,ENSG00000108292,ENSG00000162714,MLLT6,ZNF496
873,ENSG00000108292,ENSG00000243811,MLLT6,APOBEC3D
