,Module,Features,GeneName,CellType
2334,BcellM9,ENSG00000066084,DIP2B,Bcell
2335,BcellM9,ENSG00000174851,YIF1A,Bcell
2336,BcellM9,ENSG00000160392,C19orf47,Bcell
2337,BcellM9,ENSG00000145332,KLHL8,Bcell
2338,BcellM9,ENSG00000240849,TMEM189,Bcell
2339,BcellM9,ENSG00000183763,TRAIP,Bcell
2340,BcellM9,ENSG00000080503,SMARCA2,Bcell
2341,BcellM9,ENSG00000144120,TMEM177,Bcell
2342,BcellM9,ENSG00000255189,GLYATL1P1,Bcell
2343,BcellM9,ENSG00000139651,ZNF740,Bcell
2344,BcellM9,ENSG00000100294,MCAT,Bcell
2345,BcellM9,ENSG00000076067,RBMS2,Bcell
2346,BcellM9,ENSG00000168769,TET2,Bcell
2347,BcellM9,ENSG00000243156,MICAL3,Bcell
2348,BcellM9,ENSG00000101290,CDS2,Bcell
2349,BcellM9,ENSG00000101161,PRPF6,Bcell
2350,BcellM9,ENSG00000149177,PTPRJ,Bcell
2351,BcellM9,ENSG00000142186,SCYL1,Bcell
2352,BcellM9,ENSG00000164715,LMTK2,Bcell
2353,BcellM9,ENSG00000100266,PACSIN2,Bcell
2354,BcellM9,ENSG00000156050,FAM161B,Bcell
2355,BcellM9,ENSG00000136856,SLC2A8,Bcell
2356,BcellM9,ENSG00000135365,PHF21A,Bcell
2357,BcellM9,ENSG00000131187,F12,Bcell
2358,BcellM9,ENSG00000179029,TMEM107,Bcell
2359,BcellM9,ENSG00000100644,HIF1A,Bcell
2360,BcellM9,ENSG00000227671,RP11-488L18.4,Bcell
2361,BcellM9,ENSG00000185015,CA13,Bcell
2362,BcellM9,ENSG00000223546,LINC00630,Bcell
2363,BcellM9,ENSG00000197582,GPX1P1,Bcell
2364,BcellM9,ENSG00000126088,UROD,Bcell
2365,BcellM9,ENSG00000047188,YTHDC2,Bcell
2366,BcellM9,ENSG00000140455,USP3,Bcell
2367,BcellM9,ENSG00000147044,CASK,Bcell
2368,BcellM9,ENSG00000198830,HMGN2,Bcell
2369,BcellM9,ENSG00000138802,SEC24B,Bcell
2370,BcellM9,ENSG00000260356,RP11-436A20.4,Bcell
2371,BcellM9,ENSG00000065526,SPEN,Bcell
2372,BcellM9,ENSG00000046653,GPM6B,Bcell
2373,BcellM9,ENSG00000081721,DUSP12,Bcell
2374,BcellM9,ENSG00000168438,CDC40,Bcell
2375,BcellM9,ENSG00000125445,MRPS7,Bcell
2376,BcellM9,ENSG00000008018,PSMB1,Bcell
2377,BcellM9,ENSG00000053372,MRTO4,Bcell
2378,BcellM9,ENSG00000223534,HLA-DQB1-AS1,Bcell
2379,BcellM9,ENSG00000169018,FEM1B,Bcell
2380,BcellM9,ENSG00000229186,ADAM1A,Bcell
2381,BcellM9,ENSG00000140553,UNC45A,Bcell
2382,BcellM9,ENSG00000172007,RAB33B,Bcell
2383,BcellM9,ENSG00000148481,FAM188A,Bcell
2384,BcellM9,ENSG00000187630,DHRS4L2,Bcell
2385,BcellM9,ENSG00000162819,BROX,Bcell
2386,BcellM9,ENSG00000103064,SLC7A6,Bcell
2387,BcellM9,ENSG00000157540,DYRK1A,Bcell
2388,BcellM9,ENSG00000156042,TTC18,Bcell
2389,BcellM9,ENSG00000053371,AKR7A2,Bcell
2390,BcellM9,ENSG00000107968,MAP3K8,Bcell
2391,BcellM9,ENSG00000112514,CUTA,Bcell
2392,BcellM9,ENSG00000025293,PHF20,Bcell
2393,BcellM9,ENSG00000163382,APOA1BP,Bcell
2394,BcellM9,ENSG00000187713,TMEM203,Bcell
2395,BcellM9,ENSG00000196363,WDR5,Bcell
2396,BcellM9,ENSG00000151612,ZNF827,Bcell
2397,BcellM9,ENSG00000103121,CMC2,Bcell
2398,BcellM9,ENSG00000135164,DMTF1,Bcell
2399,BcellM9,ENSG00000117592,PRDX6,Bcell
2400,BcellM9,ENSG00000186566,GPATCH8,Bcell
2401,BcellM9,ENSG00000157916,RER1,Bcell
2402,BcellM9,ENSG00000172009,THOP1,Bcell
2403,BcellM9,ENSG00000101265,RASSF2,Bcell
2404,BcellM9,ENSG00000188167,TMPPE,Bcell
2405,BcellM9,ENSG00000243147,MRPL33,Bcell
2406,BcellM9,ENSG00000149923,PPP4C,Bcell
2407,BcellM9,ENSG00000136273,HUS1,Bcell
2408,BcellM9,ENSG00000123552,USP45,Bcell
2409,BcellM9,ENSG00000154429,CCSAP,Bcell
2410,BcellM9,ENSG00000136732,GYPC,Bcell
2411,BcellM9,ENSG00000059588,TARBP1,Bcell
2412,BcellM9,ENSG00000247596,TWF2,Bcell
2413,BcellM9,ENSG00000264660,RP11-381P6.1,Bcell
2414,BcellM9,ENSG00000089486,CDIP1,Bcell
2415,BcellM9,ENSG00000141456,PELP1,Bcell
2416,BcellM9,ENSG00000140992,PDPK1,Bcell
2417,BcellM9,ENSG00000118432,CNR1,Bcell
2418,BcellM9,ENSG00000178802,MPI,Bcell
2419,BcellM9,ENSG00000118260,CREB1,Bcell
2420,BcellM9,ENSG00000204922,C11orf83,Bcell
2421,BcellM9,ENSG00000100697,DICER1,Bcell
2422,BcellM9,ENSG00000119772,DNMT3A,Bcell
2423,BcellM9,ENSG00000075340,ADD2,Bcell
2424,BcellM9,ENSG00000113732,ATP6V0E1,Bcell
2425,BcellM9,ENSG00000074071,MRPS34,Bcell
2426,BcellM9,ENSG00000231865,SIK3-IT1,Bcell
2427,BcellM9,ENSG00000224892,RPS4XP16,Bcell
2428,BcellM9,ENSG00000121058,COIL,Bcell
2429,BcellM9,ENSG00000151623,NR3C2,Bcell
2430,BcellM9,ENSG00000083844,ZNF264,Bcell
2431,BcellM9,ENSG00000197670,RP4-724E16.2,Bcell
2432,BcellM9,ENSG00000172466,ZNF24,Bcell
2433,BcellM9,ENSG00000171476,HOPX,Bcell
2434,BcellM9,ENSG00000092969,TGFB2,Bcell
2435,BcellM9,ENSG00000133812,SBF2,Bcell
2436,BcellM9,ENSG00000224051,GLTPD1,Bcell
2437,BcellM9,ENSG00000120071,KANSL1,Bcell
2438,BcellM9,ENSG00000184384,MAML2,Bcell
2439,BcellM9,ENSG00000100060,MFNG,Bcell
2440,BcellM9,ENSG00000122257,RBBP6,Bcell
2441,BcellM9,ENSG00000177971,IMP3,Bcell
2442,BcellM9,ENSG00000138658,C4orf21,Bcell
2443,BcellM9,ENSG00000125388,GRK4,Bcell
2444,BcellM9,ENSG00000231925,TAPBP,Bcell
2445,BcellM9,ENSG00000066379,ZNRD1,Bcell
2446,BcellM9,ENSG00000263264,CTB-133G6.1,Bcell
2447,BcellM9,ENSG00000092531,SNAP23,Bcell
2448,BcellM9,ENSG00000185158,LRRC37B,Bcell
2449,BcellM9,ENSG00000185669,SNAI3,Bcell
2450,BcellM9,ENSG00000125386,FAM193A,Bcell
2451,BcellM9,ENSG00000146701,MDH2,Bcell
2452,BcellM9,ENSG00000184465,WDR27,Bcell
2453,BcellM9,ENSG00000161671,EMC10,Bcell
2454,BcellM9,ENSG00000095564,BTAF1,Bcell
2455,BcellM9,ENSG00000204256,BRD2,Bcell
2456,BcellM9,ENSG00000234684,SDCBP2-AS1,Bcell
2457,BcellM9,ENSG00000183718,TRIM52,Bcell
2458,BcellM9,ENSG00000174839,DENND6A,Bcell
2459,BcellM9,ENSG00000139160,METTL20,Bcell
2460,BcellM9,ENSG00000100664,EIF5,Bcell
2461,BcellM9,ENSG00000204366,ZBTB12,Bcell
2462,BcellM9,ENSG00000164338,UTP15,Bcell
2463,BcellM9,ENSG00000150627,WDR17,Bcell
2464,BcellM9,ENSG00000156011,PSD3,Bcell
2465,BcellM9,ENSG00000131495,NDUFA2,Bcell
2466,BcellM9,ENSG00000153933,DGKE,Bcell
2467,BcellM9,ENSG00000133059,DSTYK,Bcell
2468,BcellM9,ENSG00000095574,IKZF5,Bcell
2469,BcellM9,ENSG00000080200,CRYBG3,Bcell
2470,BcellM9,ENSG00000188931,C1orf192,Bcell
2471,BcellM9,ENSG00000198001,IRAK4,Bcell
2472,BcellM9,ENSG00000116717,GADD45A,Bcell
2473,BcellM9,ENSG00000116157,GPX7,Bcell
2474,BcellM9,ENSG00000114942,EEF1B2,Bcell
2475,BcellM9,ENSG00000109390,NDUFC1,Bcell
2476,BcellM9,ENSG00000136738,STAM,Bcell
2477,BcellM9,ENSG00000063241,ISOC2,Bcell
2478,BcellM9,ENSG00000204439,C6orf47,Bcell
2479,BcellM9,ENSG00000171316,CHD7,Bcell
2480,BcellM9,ENSG00000008086,CDKL5,Bcell
2481,BcellM9,ENSG00000138101,DTNB,Bcell
2482,BcellM9,ENSG00000166024,R3HCC1L,Bcell
2483,BcellM9,ENSG00000101255,TRIB3,Bcell
2484,BcellM9,ENSG00000135045,C9orf40,Bcell
2485,BcellM9,ENSG00000112130,RNF8,Bcell
2486,BcellM9,ENSG00000145780,FEM1C,Bcell
2487,BcellM9,ENSG00000174130,TLR6,Bcell
2488,BcellM9,ENSG00000229164,TRAC,Bcell
2489,BcellM9,ENSG00000101236,RNF24,Bcell
2490,BcellM9,ENSG00000149970,CNKSR2,Bcell
2491,BcellM9,ENSG00000168439,STIP1,Bcell
2492,BcellM9,ENSG00000167397,VKORC1,Bcell
2493,BcellM9,ENSG00000174738,NR1D2,Bcell
2494,BcellM9,ENSG00000139946,PELI2,Bcell
2495,BcellM9,ENSG00000055070,SZRD1,Bcell
2496,BcellM9,ENSG00000259143,CTD-2240H23.2,Bcell
2497,BcellM9,ENSG00000214106,AC093726.6,Bcell
2498,BcellM9,ENSG00000244754,N4BP2L2,Bcell
2499,BcellM9,ENSG00000104823,ECH1,Bcell
2500,BcellM9,ENSG00000143374,TARS2,Bcell
2501,BcellM9,ENSG00000245958,RP11-33B1.1,Bcell
2502,BcellM9,ENSG00000176896,TCEANC,Bcell
2503,BcellM9,ENSG00000123505,AMD1,Bcell
2504,BcellM9,ENSG00000005339,CREBBP,Bcell
2505,BcellM9,ENSG00000172943,PHF8,Bcell
2506,BcellM9,ENSG00000198042,MAK16,Bcell
2507,BcellM9,ENSG00000105404,RABAC1,Bcell
2508,BcellM9,ENSG00000112200,ZNF451,Bcell
2509,BcellM9,ENSG00000112877,CEP72,Bcell
2510,BcellM9,ENSG00000173915,USMG5,Bcell
2511,BcellM9,ENSG00000156273,BACH1,Bcell
2512,BcellM9,ENSG00000054148,PHPT1,Bcell
2513,BcellM9,ENSG00000125633,CCDC93,Bcell
2514,BcellM9,ENSG00000180353,HCLS1,Bcell
2515,BcellM9,ENSG00000205423,CNEP1R1,Bcell
2516,BcellM9,ENSG00000166501,PRKCB,Bcell
2517,BcellM9,ENSG00000161542,PRPSAP1,Bcell
2518,BcellM9,ENSG00000185829,ARL17A,Bcell
2519,BcellM9,ENSG00000008382,MPND,Bcell
2520,BcellM9,ENSG00000232713,AC010733.5,Bcell
2521,BcellM9,ENSG00000112297,AIM1,Bcell
2522,BcellM9,ENSG00000160221,C21orf33,Bcell
2523,BcellM9,ENSG00000131795,RBM8A,Bcell
2524,BcellM9,ENSG00000147202,DIAPH2,Bcell
2525,BcellM9,ENSG00000183648,NDUFB1,Bcell
2526,BcellM9,ENSG00000112667,C6orf108,Bcell
2527,BcellM9,ENSG00000131148,EMC8,Bcell
2528,BcellM9,ENSG00000109689,STIM2,Bcell
2529,BcellM9,ENSG00000158195,WASF2,Bcell
2530,BcellM9,ENSG00000130349,C6orf203,Bcell
2531,BcellM9,ENSG00000186184,POLR1D,Bcell
2532,BcellM9,ENSG00000185825,BCAP31,Bcell
2533,BcellM9,ENSG00000173933,RBM4,Bcell
2534,BcellM9,ENSG00000011478,QPCTL,Bcell
2535,BcellM9,ENSG00000188690,UROS,Bcell
2536,BcellM9,ENSG00000141699,FAM134C,Bcell
2537,BcellM9,ENSG00000130733,YIPF2,Bcell
2538,BcellM9,ENSG00000152270,PDE3B,Bcell
2539,BcellM9,ENSG00000222011,FAM185A,Bcell
2540,BcellM9,ENSG00000165923,AGBL2,Bcell
2541,BcellM9,ENSG00000132004,FBXW9,Bcell
2542,BcellM9,ENSG00000179021,C3orf38,Bcell
2543,BcellM9,ENSG00000120784,ZFP30,Bcell
2544,BcellM9,ENSG00000204406,MBD5,Bcell
2545,BcellM9,ENSG00000135525,MAP7,Bcell
2546,BcellM9,ENSG00000090266,NDUFB2,Bcell
2547,BcellM9,ENSG00000130755,GMFG,Bcell
2548,BcellM9,ENSG00000137478,FCHSD2,Bcell
2549,BcellM9,ENSG00000086619,ERO1LB,Bcell
2550,BcellM9,ENSG00000167641,PPP1R14A,Bcell
2551,BcellM9,ENSG00000179454,KLHL28,Bcell
2552,BcellM9,ENSG00000167637,ZNF283,Bcell
2553,BcellM9,ENSG00000117758,STX12,Bcell
2554,BcellM9,ENSG00000126768,TIMM17B,Bcell
2555,BcellM9,ENSG00000134330,IAH1,Bcell
2556,BcellM9,ENSG00000100441,KHNYN,Bcell
2557,BcellM9,ENSG00000111752,PHC1,Bcell
2558,BcellM9,ENSG00000178952,TUFM,Bcell
2559,BcellM9,ENSG00000051596,THOC3,Bcell
2560,BcellM9,ENSG00000237037,RP4-669P10.18,Bcell
2561,BcellM9,ENSG00000154889,MPPE1,Bcell
2562,BcellM9,ENSG00000008083,JARID2,Bcell
2563,BcellM9,ENSG00000185475,TMEM179B,Bcell
2564,BcellM9,ENSG00000166311,SMPD1,Bcell
2565,BcellM9,ENSG00000130338,TULP4,Bcell
2566,BcellM9,ENSG00000047056,WDR37,Bcell
2567,BcellM9,ENSG00000136811,ODF2,Bcell
2568,BcellM9,ENSG00000223725,AC007879.5,Bcell
2569,BcellM9,ENSG00000160446,ZDHHC12,Bcell
2570,BcellM9,ENSG00000084754,HADHA,Bcell
2571,BcellM9,ENSG00000178982,EIF3K,Bcell
2572,BcellM9,ENSG00000188846,RPL14,Bcell
2573,BcellM9,ENSG00000171827,ZNF570,Bcell
2574,BcellM9,ENSG00000138434,SSFA2,Bcell
2575,BcellM9,ENSG00000183530,PRR14L,Bcell
2576,BcellM9,ENSG00000198920,KIAA0753,Bcell
2577,BcellM9,ENSG00000177873,ZNF619,Bcell
2578,BcellM9,ENSG00000176624,MEX3C,Bcell
2579,BcellM9,ENSG00000214113,LYRM4,Bcell
2580,BcellM9,ENSG00000126267,COX6B1,Bcell
2581,BcellM9,ENSG00000197043,ANXA6,Bcell
2582,BcellM9,ENSG00000088833,NSFL1C,Bcell
2583,BcellM9,ENSG00000241769,AF011889.4,Bcell
2584,BcellM9,ENSG00000189376,C8orf76,Bcell
2585,BcellM9,ENSG00000174456,C12orf76,Bcell
2586,BcellM9,ENSG00000130856,ZNF236,Bcell
2587,BcellM9,ENSG00000144362,PHOSPHO2,Bcell
2588,BcellM9,ENSG00000117523,PRRC2C,Bcell
2589,BcellM9,ENSG00000171984,C20orf196,Bcell
2590,BcellM9,ENSG00000198393,ZNF26,Bcell
2591,BcellM9,ENSG00000171988,JMJD1C,Bcell
2592,BcellM9,ENSG00000089091,DZANK1,Bcell
2593,BcellM9,ENSG00000160999,SH2B2,Bcell
2594,BcellM9,ENSG00000159199,ATP5G1,Bcell
2595,BcellM9,ENSG00000054267,ARID4B,Bcell
2596,BcellM9,ENSG00000232811,RP11-96K19.2,Bcell
2597,BcellM9,ENSG00000168872,DDX19A,Bcell
2598,BcellM9,ENSG00000176994,SMCR8,Bcell
2599,BcellM9,ENSG00000183495,EP400,Bcell
2600,BcellM9,ENSG00000037637,FBXO42,Bcell
2601,BcellM9,ENSG00000159202,UBE2Z,Bcell
2602,BcellM9,ENSG00000224186,CTC-203F4.1,Bcell
2603,BcellM9,ENSG00000186812,ZNF397,Bcell
2604,BcellM9,ENSG00000214837,RP11-261C10.3,Bcell
2605,BcellM9,ENSG00000131626,PPFIA1,Bcell
2606,BcellM9,ENSG00000188372,ZP3,Bcell
2607,BcellM9,ENSG00000256683,ZNF350,Bcell
2608,BcellM9,ENSG00000169507,SLC38A11,Bcell
2609,BcellM9,ENSG00000146757,ZNF92,Bcell
2610,BcellM9,ENSG00000174125,TLR1,Bcell
2611,BcellM9,ENSG00000108091,CCDC6,Bcell
2612,BcellM9,ENSG00000143486,EIF2D,Bcell
2613,BcellM9,ENSG00000143390,RFX5,Bcell
2614,BcellM9,ENSG00000073614,KDM5A,Bcell
2615,BcellM9,ENSG00000223478,RP11-545E17.3,Bcell
2616,BcellM9,ENSG00000107223,EDF1,Bcell
2617,BcellM9,ENSG00000188687,SLC4A5,Bcell
2618,BcellM9,ENSG00000140009,ESR2,Bcell
2619,BcellM9,ENSG00000197037,ZNF498,Bcell
2620,BcellM9,ENSG00000185361,TNFAIP8L1,Bcell
2621,BcellM9,ENSG00000143622,RIT1,Bcell
2622,BcellM9,ENSG00000171824,EXOSC10,Bcell
2623,BcellM9,ENSG00000185379,RAD51D,Bcell
2624,BcellM9,ENSG00000008324,SS18L2,Bcell
2625,BcellM9,ENSG00000013441,CLK1,Bcell
2626,BcellM9,ENSG00000137822,TUBGCP4,Bcell
2627,BcellM9,ENSG00000120662,MTRF1,Bcell
2628,BcellM9,ENSG00000197345,MRPL21,Bcell
2629,BcellM9,ENSG00000117091,CD48,Bcell
2630,BcellM9,ENSG00000159377,PSMB4,Bcell
2631,BcellM9,ENSG00000213593,TMX2,Bcell
2632,BcellM9,ENSG00000099795,NDUFB7,Bcell
2633,BcellM9,ENSG00000182118,FAM89A,Bcell
2634,BcellM9,ENSG00000131149,GSE1,Bcell
2635,BcellM9,ENSG00000187051,RPS19BP1,Bcell
2636,BcellM9,ENSG00000088387,DOCK9,Bcell
2637,BcellM9,ENSG00000110911,SLC11A2,Bcell
2638,BcellM9,ENSG00000230069,LRRC37A15P,Bcell
2639,BcellM9,ENSG00000169683,LRRC45,Bcell
2640,BcellM9,ENSG00000197372,ZNF675,Bcell
2641,BcellM9,ENSG00000140577,CRTC3,Bcell
2642,BcellM9,ENSG00000134250,NOTCH2,Bcell
2643,BcellM9,ENSG00000134809,TIMM10,Bcell
2644,BcellM9,ENSG00000115325,DOK1,Bcell
2645,BcellM9,ENSG00000099817,POLR2E,Bcell
2646,BcellM9,ENSG00000179950,PUF60,Bcell
2647,BcellM9,ENSG00000184260,HIST2H2AC,Bcell
2648,BcellM9,ENSG00000178803,ADORA2A-AS1,Bcell
2649,BcellM9,ENSG00000130175,PRKCSH,Bcell
2650,BcellM9,ENSG00000108296,CWC25,Bcell
2651,BcellM9,ENSG00000103152,MPG,Bcell
2652,BcellM9,ENSG00000168036,CTNNB1,Bcell
2653,BcellM9,ENSG00000168434,COG7,Bcell
2654,BcellM9,ENSG00000232630,PRPS1P2,Bcell
2655,BcellM9,ENSG00000152926,ZNF117,Bcell
2656,BcellM9,ENSG00000106144,CASP2,Bcell
2657,BcellM9,ENSG00000131061,ZNF341,Bcell
2658,BcellM9,ENSG00000162924,REL,Bcell
2659,BcellM9,ENSG00000145416,MARCHF1,Bcell
2660,BcellM9,ENSG00000175611,LINC00476,Bcell
2661,BcellM9,ENSG00000106804,C5,Bcell
2662,BcellM9,ENSG00000173542,MOB1B,Bcell
2663,BcellM9,ENSG00000204604,ZNF468,Bcell
2664,BcellM9,ENSG00000023445,BIRC3,Bcell
2665,BcellM9,ENSG00000080189,SLC35C2,Bcell
2666,BcellM9,ENSG00000137040,RANBP6,Bcell
2667,BcellM9,ENSG00000067596,DHX8,Bcell
2668,BcellM9,ENSG00000139055,ERP27,Bcell
2669,BcellM9,ENSG00000163348,PYGO2,Bcell
2670,BcellM9,ENSG00000154781,CCDC174,Bcell
2671,BcellM9,ENSG00000131941,RHPN2,Bcell
2672,BcellM9,ENSG00000127616,SMARCA4,Bcell
2673,BcellM9,ENSG00000196110,ZNF699,Bcell
2674,BcellM9,ENSG00000167216,KATNAL2,Bcell
2675,BcellM9,ENSG00000158079,PTPDC1,Bcell
2676,BcellM9,ENSG00000043514,TRIT1,Bcell
2677,BcellM9,ENSG00000166821,PEX11A,Bcell
2678,BcellM9,ENSG00000133065,SLC41A1,Bcell
2679,BcellM9,ENSG00000163376,KBTBD8,Bcell
2680,BcellM9,ENSG00000225507,AC069282.6,Bcell
2681,BcellM9,ENSG00000104497,SNX16,Bcell
2682,BcellM9,ENSG00000051620,HEBP2,Bcell
2683,BcellM9,ENSG00000096093,EFHC1,Bcell
2684,BcellM9,ENSG00000104522,TSTA3,Bcell
2685,BcellM9,ENSG00000267023,LRRC37A16P,Bcell
2686,BcellM9,ENSG00000155876,RRAGA,Bcell
2687,BcellM9,ENSG00000162636,FAM102B,Bcell
2688,BcellM9,ENSG00000139146,FAM60A,Bcell
2689,BcellM9,ENSG00000241468,ATP5J2,Bcell
2690,BcellM9,ENSG00000104643,MTMR9,Bcell
2691,BcellM9,ENSG00000157657,ZNF618,Bcell
2692,BcellM9,ENSG00000127884,ECHS1,Bcell
2693,BcellM9,ENSG00000114450,GNB4,Bcell
2694,BcellM9,ENSG00000251474,RPL32P3,Bcell
2695,BcellM9,ENSG00000006652,IFRD1,Bcell
2696,BcellM9,ENSG00000223385,COX10-AS1,Bcell
2697,BcellM9,ENSG00000104969,SGTA,Bcell
2698,BcellM9,ENSG00000139722,VPS37B,Bcell
2699,BcellM9,ENSG00000103423,DNAJA3,Bcell
2700,BcellM9,ENSG00000184983,NDUFA6,Bcell
2701,BcellM9,ENSG00000203632,AC007690.1,Bcell
2702,BcellM9,ENSG00000107554,DNMBP,Bcell
2703,BcellM9,ENSG00000011009,LYPLA2,Bcell
2704,BcellM9,ENSG00000096996,IL12RB1,Bcell
2705,BcellM9,ENSG00000180098,TRNAU1AP,Bcell
2706,BcellM9,ENSG00000245680,ZNF585B,Bcell
2707,BcellM9,ENSG00000164330,EBF1,Bcell
2708,BcellM9,ENSG00000105185,PDCD5,Bcell
2709,BcellM9,ENSG00000180479,ZNF571,Bcell
2710,BcellM9,ENSG00000136448,NMT1,Bcell
2711,BcellM9,ENSG00000077348,EXOSC5,Bcell
2712,BcellM9,ENSG00000225920,RIMKLBP2,Bcell
2713,BcellM9,ENSG00000100979,PLTP,Bcell
2714,BcellM9,ENSG00000064703,DDX20,Bcell
2715,BcellM9,ENSG00000264773,MIR4420,Bcell
2716,BcellM9,ENSG00000102007,PLP2,Bcell
2717,BcellM9,ENSG00000234444,ZNF736,Bcell
2718,BcellM9,ENSG00000163138,PACRGL,Bcell
2719,BcellM9,ENSG00000154217,PITPNC1,Bcell
2720,BcellM9,ENSG00000134516,DOCK2,Bcell
2721,BcellM9,ENSG00000100991,TRPC4AP,Bcell
2722,BcellM9,ENSG00000116288,PARK7,Bcell
2723,BcellM9,ENSG00000162236,STX5,Bcell
2724,BcellM9,ENSG00000259673,IQCH-AS1,Bcell
2725,BcellM9,ENSG00000083457,ITGAE,Bcell
2726,BcellM9,ENSG00000204947,ZNF425,Bcell
2727,BcellM9,ENSG00000168569,TMEM223,Bcell
2728,BcellM9,ENSG00000157617,C2CD2,Bcell
2729,BcellM9,ENSG00000162290,DCP1A,Bcell
2730,BcellM9,ENSG00000135211,TMEM60,Bcell
2731,BcellM9,ENSG00000267040,RP11-35G9.3,Bcell
2732,BcellM9,ENSG00000159917,ZNF235,Bcell
2733,BcellM9,ENSG00000092421,SEMA6A,Bcell
2734,BcellM9,ENSG00000132604,TERF2,Bcell
2735,BcellM9,ENSG00000111913,FAM65B,Bcell
2736,BcellM9,ENSG00000122674,CCZ1,Bcell
2737,BcellM9,ENSG00000115109,EPB41L5,Bcell
2738,BcellM9,ENSG00000065057,NTHL1,Bcell
2739,BcellM9,ENSG00000170629,DPY19L2P2,Bcell
2740,BcellM9,ENSG00000132768,DPH2,Bcell
2741,BcellM9,ENSG00000126254,RBM42,Bcell
2742,BcellM9,ENSG00000214078,CPNE1,Bcell
2743,BcellM9,ENSG00000109618,SEPSECS,Bcell
2744,BcellM9,ENSG00000169087,HSPBAP1,Bcell
2745,BcellM9,ENSG00000126001,CEP250,Bcell
2746,BcellM9,ENSG00000078319,PMS2P1,Bcell
2747,BcellM9,ENSG00000100138,NHP2L1,Bcell
2748,BcellM9,ENSG00000136531,SCN2A,Bcell
2749,BcellM9,ENSG00000088247,KHSRP,Bcell
2750,BcellM9,ENSG00000105708,ZNF14,Bcell
2751,BcellM9,ENSG00000157800,SLC37A3,Bcell
2752,BcellM9,ENSG00000179918,SEPHS2,Bcell
2753,BcellM9,ENSG00000162396,PARS2,Bcell
2754,BcellM9,ENSG00000131127,ZNF141,Bcell
2755,BcellM9,ENSG00000136932,C9orf156,Bcell
2756,BcellM9,ENSG00000099800,TIMM13,Bcell
2757,BcellM9,ENSG00000172183,ISG20,Bcell
2758,BcellM9,ENSG00000115875,SRSF7,Bcell
2759,BcellM9,ENSG00000112282,MED23,Bcell
2760,BcellM9,ENSG00000246596,RP11-1277A3.2,Bcell
2761,BcellM9,ENSG00000147168,IL2RG,Bcell
2762,BcellM9,ENSG00000078687,TNRC6C,Bcell
2763,BcellM9,ENSG00000105732,ZNF574,Bcell
2764,BcellM9,ENSG00000257242,RP11-24B21.1,Bcell
2765,BcellM9,ENSG00000142507,PSMB6,Bcell
2766,BcellM9,ENSG00000163596,ICA1L,Bcell
2767,BcellM9,ENSG00000131791,PRKAB2,Bcell
2768,BcellM9,ENSG00000100216,TOMM22,Bcell
2769,BcellM9,ENSG00000162437,RAVER2,Bcell
2770,BcellM9,ENSG00000123179,EBPL,Bcell
2771,BcellM9,ENSG00000180626,ZNF594,Bcell
2772,BcellM9,ENSG00000101040,ZMYND8,Bcell
2773,BcellM9,ENSG00000230733,AC092171.4,Bcell
2774,BcellM9,ENSG00000213523,SRA1,Bcell
2775,BcellM9,ENSG00000117625,RCOR3,Bcell
2776,BcellM9,ENSG00000198093,ZNF649,Bcell
2777,BcellM9,ENSG00000196873,CBWD3,Bcell
2778,BcellM9,ENSG00000233337,RP11-552M11.2,Bcell
2779,BcellM9,ENSG00000132952,USPL1,Bcell
2780,BcellM9,ENSG00000139624,CERS5,Bcell
2781,BcellM9,ENSG00000233369,RP11-396K3.1,Bcell
2782,BcellM9,ENSG00000125869,LAMP5,Bcell
2783,BcellM9,ENSG00000188732,FAM221A,Bcell
2784,BcellM9,ENSG00000165055,METTL2B,Bcell
2785,BcellM9,ENSG00000148300,REXO4,Bcell
2786,BcellM9,ENSG00000133794,ARNTL,Bcell
2787,BcellM9,ENSG00000116685,KIAA2013,Bcell
2788,BcellM9,ENSG00000099956,SMARCB1,Bcell
2789,BcellM9,ENSG00000104976,SNAPC2,Bcell
2790,BcellM9,ENSG00000139637,C12orf10,Bcell
2791,BcellM9,ENSG00000164691,TAGAP,Bcell
2792,BcellM9,ENSG00000136247,ZDHHC4,Bcell
2793,BcellM9,ENSG00000084623,EIF3I,Bcell
2794,BcellM9,ENSG00000082269,FAM135A,Bcell
2795,BcellM9,ENSG00000185420,SMYD3,Bcell
2796,BcellM9,ENSG00000153914,SREK1,Bcell
2797,BcellM9,ENSG00000186481,ANKRD20A5P,Bcell
2798,BcellM9,ENSG00000007944,MYLIP,Bcell
2799,BcellM9,ENSG00000168393,DTYMK,Bcell
2800,BcellM9,ENSG00000266993,RP4-657D16.3,Bcell
2801,BcellM9,ENSG00000213079,SCAF8,Bcell
2802,BcellM9,ENSG00000119185,ITGB1BP1,Bcell
2803,BcellM9,ENSG00000005801,ZNF195,Bcell
2804,BcellM9,ENSG00000168005,C11orf84,Bcell
2805,BcellM9,ENSG00000127837,AAMP,Bcell
2806,BcellM9,ENSG00000112419,PHACTR2,Bcell
2807,BcellM9,ENSG00000046651,OFD1,Bcell
2808,BcellM9,ENSG00000196428,TSC22D2,Bcell
2809,BcellM9,ENSG00000160439,RDH13,Bcell
2810,BcellM9,ENSG00000103145,HCFC1R1,Bcell
2811,BcellM9,ENSG00000261098,RP11-819C21.1,Bcell
